image,kontext_images,prompt,loss_weight
/data1/dataset/DROID/train_v8/final/11379_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/11379_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the bottle on the countertop. Place the bottle in the sink.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/11379_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/10913_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/10913_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the bowl on the table. Place the bowl on the blue plate.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/10913_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/10762_exterior_image_1_left_pair1.png,/data1/dataset/DROID/train_v8/kontext/10762_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the two cups from the middle. Place the two cups in the cup.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/10762_exterior_image_1_left_pair1.png
/data1/dataset/DROID/train_v8/final/11137_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/11137_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the orange block on the table. Place the orange block on the green block.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/11137_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/13707_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/13707_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green marker from the counter. Place the green marker in the grey bowl.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/13707_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/2519_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/2519_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the bottle in the bowl. Place the bottle on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/2519_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/11407_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/11407_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker from the cup. Place the marker on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/11407_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/10796_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/10796_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker from the container on the table. Place the marker on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/10796_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/10814_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/10814_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Grab the red can. Place the red can in the sink.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/10814_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/1385_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/1385_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the bottle on the table. Place the bottle on the tray.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/1385_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/1155_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/1155_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the notebook of the table. Place the notebook on another notebook.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/1155_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/10669_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/10669_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the ball on the table. Place the ball at the edge of the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/10669_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/11472_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/11472_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the pen in the cup. Place the pen on the countertop.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/11472_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/20018_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/20018_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the hanger from the rail. Place the hanger on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/20018_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/46309_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/46309_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the cube from the bowl. Place the cube on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/46309_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/11367_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/11367_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green block on the table. Place the green block into the black bowl.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/11367_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/47483_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/47483_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the orange cube on the table. Place the orange cube on top of the yellow cube.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/47483_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/14576_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/14576_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the towel to the chair back. Place the towel to the chair back.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/14576_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/73787_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/73787_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green block on the table. Place the green block on another green block.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/73787_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/37967_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/37967_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the lid from the table. Place the lid on the pot.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/37967_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/19305_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/19305_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the whiteboard eraser on the shelf. Place the whiteboard eraser on the shelf.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/19305_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/1254_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/1254_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the white marker on the table. Place the white marker inside the green cup.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/1254_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/10950_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/10950_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the orange cup from the table. Place the orange cup in the black bowl.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/10950_exterior_image_1_left_pair0.png
